Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Private
Ocultation by Phoebe,11/12/2016,11:01,11/12/2016,11:01,False,"Coord Star: 16 55 31.3105 -21 13 16.7600
C/A: 0.336 arcsec
P/A 7.42 deg
Velocity: 37.43 km/s
Distance: 10.87 AU
MagR: 16.9
",False
Ocultation by Phoebe,01/07/2017,17:15,01/07/2017,17:15,False,"Coord Star: 17 24 24.8819 -21 52 45.4380
C/A: 0.753 arcsec
P/A 183.83 deg
Velocity: 37.85 km/s
Distance: 10.83 AU
MagR: 16.7
",False
Ocultation by Phoebe,01/08/2017,08:02,01/08/2017,08:02,False,"Coord Star: 17 24 43.2330 -21 53 02.3820
C/A: 0.848 arcsec
P/A 183.8 deg
Velocity: 37.72 km/s
Distance: 10.83 AU
MagR: 17.1
",False
Ocultation by Phoebe,01/11/2017,12:43,01/11/2017,12:43,False,"Coord Star: 17 26 17.5541 -21 54 28.3350
C/A: 0.149 arcsec
P/A 3.61 deg
Velocity: 37.04 km/s
Distance: 10.8 AU
MagR: 15.9
",False
Ocultation by Phoebe,01/11/2017,13:23,01/11/2017,13:23,False,"Coord Star: 17 26 18.3695 -21 54 28.9960
C/A: 0.095 arcsec
P/A 3.61 deg
Velocity: 37.03 km/s
Distance: 10.8 AU
MagR: 15.6
",False
Ocultation by Phoebe,01/12/2017,19:53,01/12/2017,19:53,False,"Coord Star: 17 26 55.4626 -21 55 00.4140
C/A: 0.672 arcsec
P/A 183.53 deg
Velocity: 36.74 km/s
Distance: 10.79 AU
MagR: 16.9
",False
Ocultation by Phoebe,01/12/2017,21:00,01/12/2017,21:00,False,"Coord Star: 17 26 56.8220 -21 55 02.7500
C/A: 0.495 arcsec
P/A 3.53 deg
Velocity: 36.73 km/s
Distance: 10.79 AU
MagR: 15.9
",False
Ocultation by Phoebe,01/15/2017,01:20,01/15/2017,01:20,False,"Coord Star: 17 27 59.8737 -21 55 54.5520
C/A: 0.806 arcsec
P/A 183.4 deg
Velocity: 36.21 km/s
Distance: 10.77 AU
MagR: 14.3
",False
Ocultation by Phoebe,01/15/2017,18:37,01/15/2017,18:37,False,"Coord Star: 17 28 20.5151 -21 56 12.2740
C/A: 0.042 arcsec
P/A 183.35 deg
Velocity: 36.03 km/s
Distance: 10.76 AU
MagR: 16.9
",False
Ocultation by Phoebe,01/24/2017,11:55,01/24/2017,11:55,False,"Coord Star: 17 32 22.9265 -21 59 15.2380
C/A: 0.431 arcsec
P/A 182.86 deg
Velocity: 33.59 km/s
Distance: 10.68 AU
MagR: 15.6
",False
Ocultation by Phoebe,01/27/2017,08:31,01/27/2017,08:31,False,"Coord Star: 17 33 38.9394 -22 00 07.4220
C/A: 0.288 arcsec
P/A 2.71 deg
Velocity: 32.68 km/s
Distance: 10.64 AU
MagR: 16.1
",False
Ocultation by Phoebe,01/27/2017,17:07,01/27/2017,17:07,False,"Coord Star: 17 33 48.3494 -22 00 13.6560
C/A: 0.354 arcsec
P/A 2.69 deg
Velocity: 32.56 km/s
Distance: 10.64 AU
MagR: 16.5
",False
Ocultation by Phoebe,01/28/2017,06:14,01/28/2017,06:14,False,"Coord Star: 17 34 02.6285 -22 00 23.2360
C/A: 0.657 arcsec
P/A 2.66 deg
Velocity: 32.38 km/s
Distance: 10.63 AU
MagR: 16.9
",False
Ocultation by Phoebe,01/29/2017,23:35,01/29/2017,23:35,False,"Coord Star: 17 34 47.1598 -22 00 51.1230
C/A: 0.283 arcsec
P/A 2.57 deg
Velocity: 31.8 km/s
Distance: 10.61 AU
MagR: 16.4
",False
Ocultation by Phoebe,02/02/2017,04:12,02/02/2017,04:12,False,"Coord Star: 17 36 07.7488 -22 01 40.1270
C/A: 0.722 arcsec
P/A 2.4 deg
Velocity: 30.67 km/s
Distance: 10.57 AU
MagR: 17.0
",False
Ocultation by Phoebe,02/05/2017,06:50,02/05/2017,06:50,False,"Coord Star: 17 37 23.6677 -22 02 21.8400
C/A: 0.231 arcsec
P/A 182.23 deg
Velocity: 29.52 km/s
Distance: 10.53 AU
MagR: 16.5
",False
Ocultation by Phoebe,02/06/2017,05:59,02/06/2017,05:59,False,"Coord Star: 17 37 46.6802 -22 02 34.9370
C/A: 0.53 arcsec
P/A 2.18 deg
Velocity: 29.15 km/s
Distance: 10.52 AU
MagR: 15.8
",False
Ocultation by Phoebe,02/06/2017,08:19,02/06/2017,08:19,False,"Coord Star: 17 37 48.9974 -22 02 35.5010
C/A: 0.132 arcsec
P/A 182.18 deg
Velocity: 29.11 km/s
Distance: 10.52 AU
MagR: 16.3
",False
Ocultation by Phoebe,02/08/2017,01:55,02/08/2017,01:55,False,"Coord Star: 17 38 29.6551 -22 02 56.3540
C/A: 0.334 arcsec
P/A 182.09 deg
Velocity: 28.45 km/s
Distance: 10.5 AU
MagR: 15.8
",False
Ocultation by Phoebe,02/09/2017,01:03,02/09/2017,01:03,False,"Coord Star: 17 38 51.8814 -22 03 07.5670
C/A: 0.258 arcsec
P/A 182.04 deg
Velocity: 28.07 km/s
Distance: 10.48 AU
MagR: 16.6
",False
Ocultation by Phoebe,02/09/2017,21:16,02/09/2017,21:16,False,"Coord Star: 17 39 11.0998 -22 03 17.6790
C/A: 0.437 arcsec
P/A 2.0 deg
Velocity: 27.73 km/s
Distance: 10.47 AU
MagR: 16.6
",False
Ocultation by Phoebe,02/10/2017,16:53,02/10/2017,16:53,False,"Coord Star: 17 39 29.5373 -22 03 25.3180
C/A: 0.771 arcsec
P/A 181.96 deg
Velocity: 27.41 km/s
Distance: 10.46 AU
MagR: 15.9
",False
Ocultation by Phoebe,02/10/2017,22:30,02/10/2017,22:30,False,"Coord Star: 17 39 34.7797 -22 03 27.9050
C/A: 0.666 arcsec
P/A 181.94 deg
Velocity: 27.32 km/s
Distance: 10.46 AU
MagR: 15.9
",False
Ocultation by Phoebe,02/11/2017,10:03,02/11/2017,10:03,False,"Coord Star: 17 39 45.5077 -22 03 34.0320
C/A: 0.429 arcsec
P/A 1.92 deg
Velocity: 27.12 km/s
Distance: 10.45 AU
MagR: 16.6
",False
Ocultation by Phoebe,02/15/2017,12:30,02/15/2017,12:30,False,"Coord Star: 17 41 14.1104 -22 04 13.1640
C/A: 0.394 arcsec
P/A 1.72 deg
Velocity: 25.42 km/s
Distance: 10.39 AU
MagR: 16.2
",False
Ocultation by Phoebe,02/17/2017,13:25,02/17/2017,13:25,False,"Coord Star: 17 41 56.1632 -22 04 30.6470
C/A: 0.805 arcsec
P/A 1.63 deg
Velocity: 24.55 km/s
Distance: 10.36 AU
MagR: 16.0
",False
Ocultation by Phoebe,02/20/2017,01:31,02/20/2017,01:31,False,"Coord Star: 17 42 45.9496 -22 04 49.3390
C/A: 0.576 arcsec
P/A 1.51 deg
Velocity: 23.45 km/s
Distance: 10.32 AU
MagR: 15.6
",False
Ocultation by Phoebe,02/21/2017,06:43,02/21/2017,06:43,False,"Coord Star: 17 43 09.3934 -22 04 56.6940
C/A: 0.483 arcsec
P/A 181.45 deg
Velocity: 22.91 km/s
Distance: 10.31 AU
MagR: 14.6
",False
Ocultation by Phoebe,02/21/2017,21:03,02/21/2017,21:03,False,"Coord Star: 17 43 20.7043 -22 05 01.7190
C/A: 0.596 arcsec
P/A 1.43 deg
Velocity: 22.64 km/s
Distance: 10.3 AU
MagR: 14.3
",False
Ocultation by Phoebe,02/24/2017,07:18,02/24/2017,07:18,False,"Coord Star: 17 44 05.3979 -22 05 16.7960
C/A: 0.832 arcsec
P/A 1.31 deg
Velocity: 21.54 km/s
Distance: 10.26 AU
MagR: 15.3
",False
Ocultation by Phoebe,02/27/2017,23:17,02/27/2017,23:17,False,"Coord Star: 17 45 08.9065 -22 05 35.0340
C/A: 0.11 arcsec
P/A 1.15 deg
Velocity: 19.82 km/s
Distance: 10.2 AU
MagR: 15.9
",False
Ocultation by Phoebe,02/28/2017,02:13,02/28/2017,02:13,False,"Coord Star: 17 45 10.9388 -22 05 34.6950
C/A: 0.793 arcsec
P/A 181.14 deg
Velocity: 19.76 km/s
Distance: 10.2 AU
MagR: 15.8
",False
Ocultation by Phoebe,03/04/2017,00:07,03/04/2017,00:07,False,"Coord Star: 17 46 13.0130 -22 05 50.9810
C/A: 0.369 arcsec
P/A 180.96 deg
Velocity: 17.89 km/s
Distance: 10.14 AU
MagR: 16.4
",False
Ocultation by Phoebe,03/04/2017,03:10,03/04/2017,03:10,False,"Coord Star: 17 46 14.9274 -22 05 52.3160
C/A: 0.519 arcsec
P/A 0.95 deg
Velocity: 17.83 km/s
Distance: 10.14 AU
MagR: 16.2
",False
Ocultation by Phoebe,03/07/2017,21:20,03/07/2017,21:20,False,"Coord Star: 17 47 08.8114 -22 06 03.4340
C/A: 0.226 arcsec
P/A 0.79 deg
Velocity: 15.99 km/s
Distance: 10.08 AU
MagR: 15.9
",False
Ocultation by Phoebe,03/11/2017,06:24,03/11/2017,06:24,False,"Coord Star: 17 47 52.5050 -22 06 11.4090
C/A: 0.682 arcsec
P/A 0.63 deg
Velocity: 14.33 km/s
Distance: 10.02 AU
MagR: 16.2
",False
Ocultation by Phoebe,03/14/2017,20:34,03/14/2017,20:34,False,"Coord Star: 17 48 33.9070 -22 06 15.4860
C/A: 0.737 arcsec
P/A 180.46 deg
Velocity: 12.55 km/s
Distance: 9.96 AU
MagR: 15.9
",False
Ocultation by Phoebe,03/20/2017,01:18,03/20/2017,01:18,False,"Coord Star: 17 49 24.3977 -22 06 19.9420
C/A: 0.334 arcsec
P/A 180.18 deg
Velocity: 9.94 km/s
Distance: 9.88 AU
MagR: 15.5
",False
Ocultation by Phoebe,03/20/2017,04:51,03/20/2017,04:51,False,"Coord Star: 17 49 25.6731 -22 06 20.9040
C/A: 0.572 arcsec
P/A 0.18 deg
Velocity: 9.86 km/s
Distance: 9.88 AU
MagR: 15.4
",False
Ocultation by Phoebe,03/22/2017,08:49,03/22/2017,08:49,False,"Coord Star: 17 49 43.2090 -22 06 20.0630
C/A: 0.738 arcsec
P/A 180.04 deg
Velocity: 8.77 km/s
Distance: 9.84 AU
MagR: 15.4
",False
Ocultation by Phoebe,04/01/2017,02:54,04/01/2017,02:54,False,"Coord Star: 17 50 37.0368 -22 06 16.2700
C/A: 0.182 arcsec
P/A 358.8 deg
Velocity: 3.83 km/s
Distance: 9.68 AU
MagR: 14.4
",False
Ocultation by Phoebe,04/05/2017,08:54,04/05/2017,08:54,False,"Coord Star: 17 50 47.4811 -22 06 10.8070
C/A: 0.437 arcsec
P/A 176.51 deg
Velocity: 1.72 km/s
Distance: 9.62 AU
MagR: 13.6
",False
Ocultation by Phoebe,04/20/2017,14:25,04/20/2017,14:25,False,"Coord Star: 17 50 20.9307 -22 05 44.7810
C/A: 0.501 arcsec
P/A 181.69 deg
Velocity: -5.45 km/s
Distance: 9.4 AU
MagR: 14.8
",False
Ocultation by Phoebe,05/02/2017,11:24,05/02/2017,11:24,False,"Coord Star: 17 48 53.6577 -22 05 17.8860
C/A: 0.225 arcsec
P/A 181.09 deg
Velocity: -10.4 km/s
Distance: 9.25 AU
MagR: 14.3
",False
Ocultation by Phoebe,05/02/2017,15:49,05/02/2017,15:49,False,"Coord Star: 17 48 51.8824 -22 05 18.0230
C/A: 0.38 arcsec
P/A 1.08 deg
Velocity: -10.47 km/s
Distance: 9.25 AU
MagR: 15.1
",False
Ocultation by Phoebe,05/04/2017,03:25,05/04/2017,03:25,False,"Coord Star: 17 48 37.0998 -22 05 13.7550
C/A: 0.057 arcsec
P/A 181.05 deg
Velocity: -11.03 km/s
Distance: 9.23 AU
MagR: 15.7
",False
Ocultation by Phoebe,05/05/2017,20:42,05/05/2017,20:42,False,"Coord Star: 17 48 18.9752 -22 05 09.3050
C/A: 0.056 arcsec
P/A 1.02 deg
Velocity: -11.65 km/s
Distance: 9.21 AU
MagR: 15.7
",False
Ocultation by Phoebe,05/07/2017,09:34,05/07/2017,09:34,False,"Coord Star: 17 48 01.9252 -22 05 05.0150
C/A: 0.048 arcsec
P/A 181.0 deg
Velocity: -12.19 km/s
Distance: 9.2 AU
MagR: 19.5
",False
Ocultation by Phoebe,05/09/2017,03:43,05/09/2017,03:43,False,"Coord Star: 17 47 41.4548 -22 05 00.9160
C/A: 0.769 arcsec
P/A 0.99 deg
Velocity: -12.8 km/s
Distance: 9.18 AU
MagR: 19.5
",False
Ocultation by Phoebe,05/13/2017,21:02,05/13/2017,21:02,False,"Coord Star: 17 46 41.5169 -22 04 47.0680
C/A: 0.866 arcsec
P/A 0.94 deg
Velocity: -14.32 km/s
Distance: 9.14 AU
MagR: 15.6
",False
Ocultation by Phoebe,05/14/2017,20:34,05/14/2017,20:34,False,"Coord Star: 17 46 28.2200 -22 04 43.1350
C/A: 0.031 arcsec
P/A 180.94 deg
Velocity: -14.61 km/s
Distance: 9.13 AU
MagR: 15.8
",False
Ocultation by Phoebe,05/16/2017,15:04,05/16/2017,15:04,False,"Coord Star: 17 46 03.4794 -22 04 37.8120
C/A: 0.267 arcsec
P/A 0.93 deg
Velocity: -15.13 km/s
Distance: 9.12 AU
MagR: 15.7
",False
Ocultation by Phoebe,05/22/2017,10:39,05/22/2017,10:39,False,"Coord Star: 17 44 36.2533 -22 04 17.9020
C/A: 0.106 arcsec
P/A 0.94 deg
Velocity: -16.66 km/s
Distance: 9.08 AU
MagR: 15.8
",False
