 19 &  30 &  7.2750 & -21 &  33 &  1.528 &  18 &  23 & 2454610.76133484 &   15.3 &        I &      IAG
 19 &  30 &  7.2567 & -21 &  33 &  1.604 &  18 &  23 & 2454610.76253218 &   15.4 &        I &      IAG
 19 &  30 &  7.2416 & -21 &  33 &  1.705 &  18 &  23 & 2454610.76371944 &   15.4 &        I &      IAG
 19 &  30 &  7.2243 & -21 &  33 &  1.789 &  18 &  23 & 2454610.76491690 &   15.4 &        I &      IAG
 19 &  30 &  7.2091 & -21 &  33 &  1.875 &  18 &  23 & 2454610.76611470 &   15.4 &        I &      IAG
 19 &  30 &  7.1915 & -21 &  33 &  1.909 &  18 &  23 & 2454610.76731192 &   15.3 &        I &      IAG
 19 &  30 &  7.1581 & -21 &  33 &  2.077 &  18 &  23 & 2454610.76969757 &   15.3 &        I &      IAG
 19 &  30 &  7.1430 & -21 &  33 &  2.157 &  18 &  23 & 2454610.77089514 &   15.5 &        I &      IAG
 19 &  30 &  7.1241 & -21 &  33 &  2.216 &  18 &  23 & 2454610.77209236 &   15.4 &        I &      IAG
 19 &  30 &  7.1101 & -21 &  33 &  2.315 &  18 &  23 & 2454610.77329005 &   15.4 &        I &      IAG
 19 &  30 &  7.0922 & -21 &  33 &  2.384 &  18 &  23 & 2454610.77448785 &   15.3 &        I &      IAG
 19 &  30 &  7.0739 & -21 &  33 &  2.406 &  18 &  23 & 2454610.77567558 &   15.4 &        I &      IAG
 19 &  30 &  7.0562 & -21 &  33 &  2.531 &  18 &  23 & 2454610.77687292 &   15.4 &        I &      IAG
 19 &  30 &  7.0048 & -21 &  33 &  2.728 &  18 &  23 & 2454610.78045544 &   15.4 &        I &      IAG
 19 &  30 &  6.9733 & -21 &  33 &  2.889 &  18 &  23 & 2454610.78286019 &   15.3 &        I &      IAG
 19 &  30 &  6.9556 & -21 &  33 &  2.927 &  18 &  23 & 2454610.78405787 &   15.4 &        I &      IAG
 19 &  30 &  6.9386 & -21 &  33 &  3.029 &  18 &  23 & 2454610.78525521 &   15.4 &        I &      IAG
 19 &  30 &  6.9221 & -21 &  33 &  3.088 &  18 &  23 & 2454610.78645301 &   15.4 &        I &      IAG
 19 &  29 & 39.1365 & -21 &  35 & 12.810 &  13 &  19 & 2454612.79442951 &   15.3 &        I &      IAG
 19 &  29 & 39.1150 & -21 &  35 & 12.902 &  13 &  19 & 2454612.79584954 &   15.4 &        I &      IAG
 19 &  29 & 39.1032 & -21 &  35 & 12.955 &  13 &  19 & 2454612.79658438 &   15.3 &        I &      IAG
 19 &  29 & 39.0919 & -21 &  35 & 12.967 &  13 &  19 & 2454612.79731875 &   15.3 &        I &      IAG
 19 &  29 & 39.0808 & -21 &  35 & 13.041 &  13 &  19 & 2454612.79805093 &   15.3 &        I &      IAG
 19 &  29 & 39.0679 & -21 &  35 & 13.100 &  13 &  19 & 2454612.79877627 &   15.3 &        I &      IAG
 19 &  29 & 39.0570 & -21 &  35 & 13.128 &  13 &  19 & 2454612.79951065 &   15.2 &        I &      IAG
